url,MU_dots,MU_hypens,MU_at,MU_and,MU_percentage,MU_slash,MU_star,MU_comma,MU_semicolon,MU_dollar,MU_colon,MU_question,MU_space,MU_underscore,MU_equal,MU_hash,length,having_ip,redirection,https_domain,pish_word,has_tinyURL,length_longest_word,type
linkedin.com,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
docstoc.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
english.turkcebilgi.com,6,2,0,1,0,8,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,25,0
realtor.com,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0
mostorganizedbride.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
spokeo.com,7,1,0,1,6,9,0,0,1,0,2,2,0,0,2,0,0,0,0,1,0,0,12,0
facebook.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
techcrunch.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,67,0
code.google.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,0
phoenix.craigslist.org,3,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,1
stbedesdrummoyne.org,2,2,0,0,1,4,0,0,4,0,0,1,0,0,5,0,0,0,0,1,0,0,22,1
spreety.com,2,0,0,5,3,5,0,0,0,0,1,1,0,0,6,0,0,0,0,1,0,0,26,1
pensburgh.com,2,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,35,0
paytm.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47,1
thewaterreport.com,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,1
bbc.co.uk,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0
youtube.com,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,1
linkedin.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
siswebs.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,1
mads.cbssports.com,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,238,1
gawker.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61,0
baseball-almanac.com,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1
privatbank.ua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0
youtube.com,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,1
bing.com,2,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,25,1
amazon.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,163,1
austlawpublish.com,2,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,40,1
atmegastars.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65,0
uproxx.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,89,0
distractify.com,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1
jason-high.com,3,0,0,1,0,6,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,16,0
bscn.com,2,1,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,12,0
raincoast.com,1,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,26,1
ago.net,2,0,0,2,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,13,0
amazon.com,2,17,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,1
distractify.com,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1
baseball-almanac.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
athleticsnation.com,2,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,27,1
sanfranciscocounty.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
khabaronline.ir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,77,0
interbent.com,1,11,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,29,1
en.wikipedia.org,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
namesdatabase.com,1,6,0,0,0,6,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,70,1
ebay.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78,0
suncor.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
fortwayne.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
indycar.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,0
arstechnica.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,0
davidlloyd.co.uk,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
plus.google.com,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23,1
iguide.travel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
spirit-of-metal.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48,0
articles.sfgate.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0
beachcalifornia.com,2,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35,1
nursebettieles.com,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
radio3.cbc.ca,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,117,1
metrolyrics.com,6,0,0,0,0,7,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0,0,51,0
aljazeera.net,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,932,1
indiefilmproducer.blogspot.com,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,1
babal.net,1,0,0,7,0,5,0,0,0,0,1,1,0,6,8,0,1,0,0,1,1,0,566,1
barnesandnoble.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,0
imdb.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1
fanpix.net,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
statsheet.com,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,1
facebook.com,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
siyanor.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
theglobeandmail.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37,1
geography.about.com,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,51,0
magazine.saatchionline.com,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,28,1
distractify.com,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1
censor.net.ua,2,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,94,0
sportsillustrated.cnn.com,2,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,1
ticketmaster.com,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
cellartracker.com,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31,1
spokeo.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
hoodfiles.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
youtorrent.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26,0
ceres.ca.gov,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
evri.com,4,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0
twitter.com,1,17,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,13,1
eventful.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39,0
en.wikipedia.org,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
techcrunch.com,3,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,1,0,0,1,0,0,70,0
yellowpages.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0
sfgate.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
mapquest.com,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,46,1
youtube.com,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,1
faniq.com,2,2,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,82,0
punchsoftware.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
informatik.uni-trier.de,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,1
boxofficemojo.com,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0
metro.co.uk,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,55,1
turkeysummerholiday.com,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0
ca.linkedin.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
nycsingles.com,1,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
music.yahoo.com,1,9,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,17,1
publicrecords.com,1,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0
idolator.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,0
hockey-reference.com,3,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0
moficast.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,28,0
search.reviews.ebay.com,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,25,0
actiongirls.com,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
twitter.com,2,15,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1
variety.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,108,0
ourairports.com,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17,1
aviation-safety.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0
amazon.com,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0
otomoto.pl,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,48,1
barnesandnoble.com,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,32,1
britmovie.co.uk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
btmon.com,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,36,1
promo.telus.com,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,1
czechproperty.blogspot.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,0
lalaine.8.forumer.com,3,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
aol.sportingnews.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
knittingknonsense.com,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0
spokeo.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
en.wikipedia.org,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
videosurf.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1
facebook.com,7,1,0,1,6,9,0,0,1,0,2,2,0,0,2,0,0,0,0,1,0,0,32,0
fuzzster.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0
roadrunnerrecords.com,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,57,1
ca.answers.yahoo.com,2,16,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41,1
blog.visitrenotahoe.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,0
websenti.u707.jussieu.fr,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1
videosurf.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
hdfcbank.com,3,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,31,0
pensburgh.com,2,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,34,0
sofiaecho.com,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,60,1
litigation-essentials.lexisnexis.com,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,198,1
soccertimes.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
abacci.com,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33,0
thefullwiki.org,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
cylex.ca,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,1
city-data.com,1,13,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,1
kenh14.vn,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,94,1
tv.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1
ca.linkedin.com,2,0,0,2,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,17,0
olx.co.id,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,90,1
baranstoll.com,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1
mahalo.com,1,8,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1
reunion.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,24,1
amazon.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
kienthuc.net.vn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67,0
csis.org,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32,1
sharkspage.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
adambrown.org,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
whosdatedwho.com,2,0,0,0,4,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,0
hwiki.fzk.de,1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
linkedin.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
derkeiler.com,3,4,0,0,0,5,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,15,0
route66news.com,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
vincennestractor.com,1,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
mo-directory.hometownlocator.com,4,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,91,0
americanclassicars.com,3,1,0,0,0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24,0
phyllisdilleralameda.blogspot.com,6,1,0,1,6,9,0,0,1,0,2,2,0,0,2,0,0,0,0,1,0,1,35,0
search.4shared.com,2,2,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,34,0
motors.shop.ebay.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,205,1
nguyentandung.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,1
wvhooligan.com,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,36,1
isohunt.com,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0
tripwiser.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,102,1
sop.inria.fr,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
123people.co.uk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
international.concordia.ca,2,0,0,4,0,5,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,28,0
allmusic.com,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
en.wikipedia.org,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
flatscreentvstands.biz,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,89,1
garybrucelaw.com,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
movies.nytimes.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,1
hockeygoalies.org,2,10,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0
123people.ca,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
tatv-productions.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,22,1
spokeo.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1
lyricsmode.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0
whosdatedwho.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
amazon.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,42,1
imdb.com,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1
en.wikipedia.org,3,0,0,2,0,5,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,32,0
youtube.com,1,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1
thereformation.co.nz,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
clevelandorchestra.com,1,1,0,0,15,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,1
law.utoronto.ca,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,100,0
acronyms.thefreedictionary.com,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47,1
flagfootball.org,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0
morgancollins.com,6,1,0,4,0,6,0,0,4,0,2,1,0,1,4,0,0,0,0,1,0,0,19,0
citizendia.org,7,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0
pesstatsdb.freeforums.org,3,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37,1
worldnavalships.com,1,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,1
wn.com,4,0,0,0,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,31,0
easymusicdownload.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,0
anthonysfilmreview.com,2,0,0,1,5,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,24,1
predators-tickets.com,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
en.wikipedia.org,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
hannibal.net,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,0
tv.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
buffalo.craigslist.org,10,3,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,24,0
ebay.com,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,96,1
mcgill.ca,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1
zoominfo.com,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,20,1
mylife.com,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
redtube.com,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,1
ilike.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1
bcdb.com,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,1
ahca.myflorida.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
duckduckgo.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,1
snre.umich.edu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
manta.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,1
oursportscentral.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
en.wikipedia.org,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
web.de,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,1
childrenstheatreplays.com,2,0,0,4,0,5,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,27,0
cristoreykc.org,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
gesmithmd.com,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
ca.answers.yahoo.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,0
associatedcontent.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,44,1
borealbirds.org,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
sourceforge.net,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78,1
linkedin.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
trn.trains.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,103,0
fazenda.gov.br,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,33,0
facebook.com,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,14,1
zoominfo.com,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0
gainsbourgfilm.com,2,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
yp.eastvalleytribune.com,5,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0
belpolitik.com,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
fanpop.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,1
en.wikipedia.org,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,58,1
danasease.blogspot.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0
english.turkcebilgi.com,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
shipparade.com,12,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,24,0
irvin.psu.edu,3,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0
uwgb.edu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
annistonstar.com,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,202,1
judgepedia.org,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
gametrailers.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
healthvermont.gov,3,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0
otomoto.pl,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,101,1
blockbuster.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17,1
en.wikipedia.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55,0
screenwriter.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
weather.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
familypedia.wikia.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0
tonytomassi.com,2,0,0,1,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,17,1
ckuik.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
